match_id,league,date,matchday,team_home,team_away,stadium,capacity,home_city,away_city,home_station,home_lat,home_lon,away_station,away_lat,away_lon
78153,bl2,2026-02-21T13:30:00,23. Spieltag,Preußen Münster,1. FC Kaiserslautern,LVM-Preußenstadion,12794,Münster,Kaiserslautern,Münster Hauptbahnhof,51.9564055,7.635792,Kaiserslautern Hauptbahnhof,49.4352378,7.7662774
78154,bl2,2026-02-28T13:30:00,24. Spieltag,Holstein Kiel,SV 07 Elversberg,Holstein-Stadion,15034,Kiel,Spiesen-Elversberg,Kiel Hauptbahnhof,54.3134463,10.1310136,Spiesen-Elversberg (Zentrum),49.3145046,7.1369778
78155,bl2,2026-02-28T13:30:00,24. Spieltag,1. FC Magdeburg,Karlsruher SC,Avnet-Arena,30098,Magdeburg,Karlsruhe,Magdeburg Hauptbahnhof,52.1305167,11.6267187,Karlsruhe Hauptbahnhof,48.9940078,8.4016492
78156,bl2,2026-02-28T13:30:00,24. Spieltag,Fortuna Düsseldorf,VfL Bochum,MERKUR SPIEL-ARENA,54600,Düsseldorf,Bochum,Düsseldorf Hauptbahnhof,51.219734,6.7943015,Bochum Hauptbahnhof,51.4785335,7.2232341
78157,bl2,2026-02-28T13:30:00,24. Spieltag,1. FC Kaiserslautern,SC Paderborn 07,Fritz-Walter-Stadion,49350,Kaiserslautern,Paderborn,Kaiserslautern Hauptbahnhof,49.4352378,7.7662774,Paderborn Hauptbahnhof,51.7128598,8.7404385
78158,bl2,2026-02-28T13:30:00,24. Spieltag,Hertha BSC,1. FC Nürnberg,Olympiastadion Berlin,74667,Berlin,Nürnberg,Berlin Hauptbahnhof,52.5249451,13.3696614,Nürnberg Hauptbahnhof,49.4462031,11.0818654
78159,bl2,2026-02-28T13:30:00,24. Spieltag,SpVgg Greuther Fürth,FC Schalke 04,Sportpark Ronhof | Thomas Sommer,16626,Fürth,Gelsenkirchen,Fürth Hauptbahnhof,49.4703063,10.9912982,Gelsenkirchen Hauptbahnhof,51.5047677,7.1022983
78160,bl2,2026-02-28T13:30:00,24. Spieltag,Eintracht Braunschweig,Preußen Münster,EINTRACHT-Stadion,23325,Braunschweig,Münster,Braunschweig Hauptbahnhof,52.2527622,10.5398097,Münster Hauptbahnhof,51.9564055,7.635792
78161,bl2,2026-02-28T13:30:00,24. Spieltag,Arminia Bielefeld,Hannover 96,SchücoArena,27332,Bielefeld,Hannover,Bielefeld Hauptbahnhof,52.0293323,8.5327135,Hannover Hauptbahnhof,52.3769504,9.7416533
78162,bl2,2026-02-28T13:30:00,24. Spieltag,Dynamo Dresden,SV Darmstadt 98,Rudolf-Harbig-Stadion,32123,Dresden,Darmstadt,Dresden Hauptbahnhof,51.0403927,13.731467,Darmstadt Hauptbahnhof,49.8728528,8.6294113
78163,bl2,2026-03-07T13:30:00,25. Spieltag,VfL Bochum,1. FC Kaiserslautern,Vonovia Ruhrstadion,26000,Bochum,Kaiserslautern,Bochum Hauptbahnhof,51.4785335,7.2232341,Kaiserslautern Hauptbahnhof,49.4352378,7.7662774
78164,bl2,2026-03-07T13:30:00,25. Spieltag,SV 07 Elversberg,1. FC Magdeburg,Ursapharm-Arena an der Kaiserlinde,9307,Spiesen-Elversberg,Magdeburg,Spiesen-Elversberg (Zentrum),49.3145046,7.1369778,Magdeburg Hauptbahnhof,52.1305167,11.6267187
78165,bl2,2026-03-07T13:30:00,25. Spieltag,SC Paderborn 07,Eintracht Braunschweig,Home Deluxe Arena,15000,Paderborn,Braunschweig,Paderborn Hauptbahnhof,51.7128598,8.7404385,Braunschweig Hauptbahnhof,52.2527622,10.5398097
78166,bl2,2026-03-07T13:30:00,25. Spieltag,Karlsruher SC,Dynamo Dresden,BBBank Wildpark,33180,Karlsruhe,Dresden,Karlsruhe Hauptbahnhof,48.9940078,8.4016492,Dresden Hauptbahnhof,51.0403927,13.731467
78167,bl2,2026-03-07T13:30:00,25. Spieltag,Hannover 96,SpVgg Greuther Fürth,Heinz-von-Heiden-Arena,49000,Hannover,Fürth,Hannover Hauptbahnhof,52.3769504,9.7416533,Fürth Hauptbahnhof,49.4703063,10.9912982
78168,bl2,2026-03-07T13:30:00,25. Spieltag,1. FC Nürnberg,Fortuna Düsseldorf,Max-Morlock-Stadion,50000,Nürnberg,Düsseldorf,Nürnberg Hauptbahnhof,49.4462031,11.0818654,Düsseldorf Hauptbahnhof,51.219734,6.7943015
78169,bl2,2026-03-07T13:30:00,25. Spieltag,SV Darmstadt 98,Holstein Kiel,Merck-Stadion am Böllenfalltor,17810,Darmstadt,Kiel,Darmstadt Hauptbahnhof,49.8728528,8.6294113,Kiel Hauptbahnhof,54.3134463,10.1310136
78170,bl2,2026-03-07T13:30:00,25. Spieltag,FC Schalke 04,Arminia Bielefeld,Veltins-Arena,62278,Gelsenkirchen,Bielefeld,Gelsenkirchen Hauptbahnhof,51.5047677,7.1022983,Bielefeld Hauptbahnhof,52.0293323,8.5327135
78171,bl2,2026-03-07T13:30:00,25. Spieltag,Preußen Münster,Hertha BSC,LVM-Preußenstadion,12794,Münster,Berlin,Münster Hauptbahnhof,51.9564055,7.635792,Berlin Hauptbahnhof,52.5249451,13.3696614
78172,bl2,2026-03-14T13:30:00,26. Spieltag,Holstein Kiel,1. FC Nürnberg,Holstein-Stadion,15034,Kiel,Nürnberg,Kiel Hauptbahnhof,54.3134463,10.1310136,Nürnberg Hauptbahnhof,49.4462031,11.0818654
78173,bl2,2026-03-14T13:30:00,26. Spieltag,1. FC Magdeburg,SV Darmstadt 98,Avnet-Arena,30098,Magdeburg,Darmstadt,Magdeburg Hauptbahnhof,52.1305167,11.6267187,Darmstadt Hauptbahnhof,49.8728528,8.6294113
78174,bl2,2026-03-14T13:30:00,26. Spieltag,1. FC Kaiserslautern,Karlsruher SC,Fritz-Walter-Stadion,49350,Kaiserslautern,Karlsruhe,Kaiserslautern Hauptbahnhof,49.4352378,7.7662774,Karlsruhe Hauptbahnhof,48.9940078,8.4016492
78175,bl2,2026-03-14T13:30:00,26. Spieltag,Hertha BSC,VfL Bochum,Olympiastadion Berlin,74667,Berlin,Bochum,Berlin Hauptbahnhof,52.5249451,13.3696614,Bochum Hauptbahnhof,51.4785335,7.2232341
78176,bl2,2026-03-14T13:30:00,26. Spieltag,SpVgg Greuther Fürth,SV 07 Elversberg,Sportpark Ronhof | Thomas Sommer,16626,Fürth,Spiesen-Elversberg,Fürth Hauptbahnhof,49.4703063,10.9912982,Spiesen-Elversberg (Zentrum),49.3145046,7.1369778
78177,bl2,2026-03-14T13:30:00,26. Spieltag,FC Schalke 04,Hannover 96,Veltins-Arena,62278,Gelsenkirchen,Hannover,Gelsenkirchen Hauptbahnhof,51.5047677,7.1022983,Hannover Hauptbahnhof,52.3769504,9.7416533
78178,bl2,2026-03-14T13:30:00,26. Spieltag,Eintracht Braunschweig,Fortuna Düsseldorf,EINTRACHT-Stadion,23325,Braunschweig,Düsseldorf,Braunschweig Hauptbahnhof,52.2527622,10.5398097,Düsseldorf Hauptbahnhof,51.219734,6.7943015
78179,bl2,2026-03-14T13:30:00,26. Spieltag,Arminia Bielefeld,SC Paderborn 07,SchücoArena,27332,Bielefeld,Paderborn,Bielefeld Hauptbahnhof,52.0293323,8.5327135,Paderborn Hauptbahnhof,51.7128598,8.7404385
78180,bl2,2026-03-14T13:30:00,26. Spieltag,Dynamo Dresden,Preußen Münster,Rudolf-Harbig-Stadion,32123,Dresden,Münster,Dresden Hauptbahnhof,51.0403927,13.731467,Münster Hauptbahnhof,51.9564055,7.635792
78181,bl2,2026-03-21T13:30:00,27. Spieltag,VfL Bochum,Holstein Kiel,Vonovia Ruhrstadion,26000,Bochum,Kiel,Bochum Hauptbahnhof,51.4785335,7.2232341,Kiel Hauptbahnhof,54.3134463,10.1310136
78182,bl2,2026-03-21T13:30:00,27. Spieltag,SV 07 Elversberg,Arminia Bielefeld,Ursapharm-Arena an der Kaiserlinde,9307,Spiesen-Elversberg,Bielefeld,Spiesen-Elversberg (Zentrum),49.3145046,7.1369778,Bielefeld Hauptbahnhof,52.0293323,8.5327135
78183,bl2,2026-03-21T13:30:00,27. Spieltag,SC Paderborn 07,Dynamo Dresden,Home Deluxe Arena,15000,Paderborn,Dresden,Paderborn Hauptbahnhof,51.7128598,8.7404385,Dresden Hauptbahnhof,51.0403927,13.731467
78184,bl2,2026-03-21T13:30:00,27. Spieltag,Fortuna Düsseldorf,Hertha BSC,MERKUR SPIEL-ARENA,54600,Düsseldorf,Berlin,Düsseldorf Hauptbahnhof,51.219734,6.7943015,Berlin Hauptbahnhof,52.5249451,13.3696614
78185,bl2,2026-03-21T13:30:00,27. Spieltag,Karlsruher SC,SpVgg Greuther Fürth,BBBank Wildpark,33180,Karlsruhe,Fürth,Karlsruhe Hauptbahnhof,48.9940078,8.4016492,Fürth Hauptbahnhof,49.4703063,10.9912982
78186,bl2,2026-03-21T13:30:00,27. Spieltag,Hannover 96,Eintracht Braunschweig,Heinz-von-Heiden-Arena,49000,Hannover,Braunschweig,Hannover Hauptbahnhof,52.3769504,9.7416533,Braunschweig Hauptbahnhof,52.2527622,10.5398097
78187,bl2,2026-03-21T13:30:00,27. Spieltag,1. FC Nürnberg,1. FC Kaiserslautern,Max-Morlock-Stadion,50000,Nürnberg,Kaiserslautern,Nürnberg Hauptbahnhof,49.4462031,11.0818654,Kaiserslautern Hauptbahnhof,49.4352378,7.7662774
78188,bl2,2026-03-21T13:30:00,27. Spieltag,SV Darmstadt 98,FC Schalke 04,Merck-Stadion am Böllenfalltor,17810,Darmstadt,Gelsenkirchen,Darmstadt Hauptbahnhof,49.8728528,8.6294113,Gelsenkirchen Hauptbahnhof,51.5047677,7.1022983
78189,bl2,2026-03-21T13:30:00,27. Spieltag,Preußen Münster,1. FC Magdeburg,LVM-Preußenstadion,12794,Münster,Magdeburg,Münster Hauptbahnhof,51.9564055,7.635792,Magdeburg Hauptbahnhof,52.1305167,11.6267187
78190,bl2,2026-04-04T13:30:00,28. Spieltag,Holstein Kiel,Preußen Münster,Holstein-Stadion,15034,Kiel,Münster,Kiel Hauptbahnhof,54.3134463,10.1310136,Münster Hauptbahnhof,51.9564055,7.635792
78191,bl2,2026-04-04T13:30:00,28. Spieltag,1. FC Magdeburg,VfL Bochum,Avnet-Arena,30098,Magdeburg,Bochum,Magdeburg Hauptbahnhof,52.1305167,11.6267187,Bochum Hauptbahnhof,51.4785335,7.2232341
78192,bl2,2026-04-04T13:30:00,28. Spieltag,1. FC Kaiserslautern,Fortuna Düsseldorf,Fritz-Walter-Stadion,49350,Kaiserslautern,Düsseldorf,Kaiserslautern Hauptbahnhof,49.4352378,7.7662774,Düsseldorf Hauptbahnhof,51.219734,6.7943015
78193,bl2,2026-04-04T13:30:00,28. Spieltag,Hannover 96,SV 07 Elversberg,Heinz-von-Heiden-Arena,49000,Hannover,Spiesen-Elversberg,Hannover Hauptbahnhof,52.3769504,9.7416533,Spiesen-Elversberg (Zentrum),49.3145046,7.1369778
78194,bl2,2026-04-04T13:30:00,28. Spieltag,SpVgg Greuther Fürth,SC Paderborn 07,Sportpark Ronhof | Thomas Sommer,16626,Fürth,Paderborn,Fürth Hauptbahnhof,49.4703063,10.9912982,Paderborn Hauptbahnhof,51.7128598,8.7404385
78195,bl2,2026-04-04T13:30:00,28. Spieltag,FC Schalke 04,Karlsruher SC,Veltins-Arena,62278,Gelsenkirchen,Karlsruhe,Gelsenkirchen Hauptbahnhof,51.5047677,7.1022983,Karlsruhe Hauptbahnhof,48.9940078,8.4016492
78196,bl2,2026-04-04T13:30:00,28. Spieltag,Eintracht Braunschweig,1. FC Nürnberg,EINTRACHT-Stadion,23325,Braunschweig,Nürnberg,Braunschweig Hauptbahnhof,52.2527622,10.5398097,Nürnberg Hauptbahnhof,49.4462031,11.0818654
78197,bl2,2026-04-04T13:30:00,28. Spieltag,Arminia Bielefeld,SV Darmstadt 98,SchücoArena,27332,Bielefeld,Darmstadt,Bielefeld Hauptbahnhof,52.0293323,8.5327135,Darmstadt Hauptbahnhof,49.8728528,8.6294113
78198,bl2,2026-04-04T13:30:00,28. Spieltag,Dynamo Dresden,Hertha BSC,Rudolf-Harbig-Stadion,32123,Dresden,Berlin,Dresden Hauptbahnhof,51.0403927,13.731467,Berlin Hauptbahnhof,52.5249451,13.3696614
78199,bl2,2026-04-11T13:30:00,29. Spieltag,VfL Bochum,Eintracht Braunschweig,Vonovia Ruhrstadion,26000,Bochum,Braunschweig,Bochum Hauptbahnhof,51.4785335,7.2232341,Braunschweig Hauptbahnhof,52.2527622,10.5398097
78200,bl2,2026-04-11T13:30:00,29. Spieltag,SV 07 Elversberg,FC Schalke 04,Ursapharm-Arena an der Kaiserlinde,9307,Spiesen-Elversberg,Gelsenkirchen,Spiesen-Elversberg (Zentrum),49.3145046,7.1369778,Gelsenkirchen Hauptbahnhof,51.5047677,7.1022983
78201,bl2,2026-04-11T13:30:00,29. Spieltag,SC Paderborn 07,1. FC Magdeburg,Home Deluxe Arena,15000,Paderborn,Magdeburg,Paderborn Hauptbahnhof,51.7128598,8.7404385,Magdeburg Hauptbahnhof,52.1305167,11.6267187
78202,bl2,2026-04-11T13:30:00,29. Spieltag,Fortuna Düsseldorf,Holstein Kiel,MERKUR SPIEL-ARENA,54600,Düsseldorf,Kiel,Düsseldorf Hauptbahnhof,51.219734,6.7943015,Kiel Hauptbahnhof,54.3134463,10.1310136
78203,bl2,2026-04-11T13:30:00,29. Spieltag,Karlsruher SC,Arminia Bielefeld,BBBank Wildpark,33180,Karlsruhe,Bielefeld,Karlsruhe Hauptbahnhof,48.9940078,8.4016492,Bielefeld Hauptbahnhof,52.0293323,8.5327135
78204,bl2,2026-04-11T13:30:00,29. Spieltag,1. FC Nürnberg,Dynamo Dresden,Max-Morlock-Stadion,50000,Nürnberg,Dresden,Nürnberg Hauptbahnhof,49.4462031,11.0818654,Dresden Hauptbahnhof,51.0403927,13.731467
78205,bl2,2026-04-11T13:30:00,29. Spieltag,Hertha BSC,1. FC Kaiserslautern,Olympiastadion Berlin,74667,Berlin,Kaiserslautern,Berlin Hauptbahnhof,52.5249451,13.3696614,Kaiserslautern Hauptbahnhof,49.4352378,7.7662774
78206,bl2,2026-04-11T13:30:00,29. Spieltag,SV Darmstadt 98,Hannover 96,Merck-Stadion am Böllenfalltor,17810,Darmstadt,Hannover,Darmstadt Hauptbahnhof,49.8728528,8.6294113,Hannover Hauptbahnhof,52.3769504,9.7416533
78207,bl2,2026-04-11T13:30:00,29. Spieltag,Preußen Münster,SpVgg Greuther Fürth,LVM-Preußenstadion,12794,Münster,Fürth,Münster Hauptbahnhof,51.9564055,7.635792,Fürth Hauptbahnhof,49.4703063,10.9912982
78208,bl2,2026-04-18T13:30:00,30. Spieltag,Holstein Kiel,1. FC Kaiserslautern,Holstein-Stadion,15034,Kiel,Kaiserslautern,Kiel Hauptbahnhof,54.3134463,10.1310136,Kaiserslautern Hauptbahnhof,49.4352378,7.7662774
78209,bl2,2026-04-18T13:30:00,30. Spieltag,SV 07 Elversberg,Karlsruher SC,Ursapharm-Arena an der Kaiserlinde,9307,Spiesen-Elversberg,Karlsruhe,Spiesen-Elversberg (Zentrum),49.3145046,7.1369778,Karlsruhe Hauptbahnhof,48.9940078,8.4016492
78210,bl2,2026-04-18T13:30:00,30. Spieltag,1. FC Magdeburg,Fortuna Düsseldorf,Avnet-Arena,30098,Magdeburg,Düsseldorf,Magdeburg Hauptbahnhof,52.1305167,11.6267187,Düsseldorf Hauptbahnhof,51.219734,6.7943015
78211,bl2,2026-04-18T13:30:00,30. Spieltag,Hannover 96,SC Paderborn 07,Heinz-von-Heiden-Arena,49000,Hannover,Paderborn,Hannover Hauptbahnhof,52.3769504,9.7416533,Paderborn Hauptbahnhof,51.7128598,8.7404385
78212,bl2,2026-04-18T13:30:00,30. Spieltag,SpVgg Greuther Fürth,SV Darmstadt 98,Sportpark Ronhof | Thomas Sommer,16626,Fürth,Darmstadt,Fürth Hauptbahnhof,49.4703063,10.9912982,Darmstadt Hauptbahnhof,49.8728528,8.6294113
78213,bl2,2026-04-18T13:30:00,30. Spieltag,FC Schalke 04,Preußen Münster,Veltins-Arena,62278,Gelsenkirchen,Münster,Gelsenkirchen Hauptbahnhof,51.5047677,7.1022983,Münster Hauptbahnhof,51.9564055,7.635792
78214,bl2,2026-04-18T13:30:00,30. Spieltag,Eintracht Braunschweig,Hertha BSC,EINTRACHT-Stadion,23325,Braunschweig,Berlin,Braunschweig Hauptbahnhof,52.2527622,10.5398097,Berlin Hauptbahnhof,52.5249451,13.3696614
78215,bl2,2026-04-18T13:30:00,30. Spieltag,Arminia Bielefeld,1. FC Nürnberg,SchücoArena,27332,Bielefeld,Nürnberg,Bielefeld Hauptbahnhof,52.0293323,8.5327135,Nürnberg Hauptbahnhof,49.4462031,11.0818654
78216,bl2,2026-04-18T13:30:00,30. Spieltag,Dynamo Dresden,VfL Bochum,Rudolf-Harbig-Stadion,32123,Dresden,Bochum,Dresden Hauptbahnhof,51.0403927,13.731467,Bochum Hauptbahnhof,51.4785335,7.2232341
78217,bl2,2026-04-25T13:30:00,31. Spieltag,VfL Bochum,SpVgg Greuther Fürth,Vonovia Ruhrstadion,26000,Bochum,Fürth,Bochum Hauptbahnhof,51.4785335,7.2232341,Fürth Hauptbahnhof,49.4703063,10.9912982
78218,bl2,2026-04-25T13:30:00,31. Spieltag,SC Paderborn 07,FC Schalke 04,Home Deluxe Arena,15000,Paderborn,Gelsenkirchen,Paderborn Hauptbahnhof,51.7128598,8.7404385,Gelsenkirchen Hauptbahnhof,51.5047677,7.1022983
78219,bl2,2026-04-25T13:30:00,31. Spieltag,Fortuna Düsseldorf,Dynamo Dresden,MERKUR SPIEL-ARENA,54600,Düsseldorf,Dresden,Düsseldorf Hauptbahnhof,51.219734,6.7943015,Dresden Hauptbahnhof,51.0403927,13.731467
78220,bl2,2026-04-25T13:30:00,31. Spieltag,1. FC Kaiserslautern,Eintracht Braunschweig,Fritz-Walter-Stadion,49350,Kaiserslautern,Braunschweig,Kaiserslautern Hauptbahnhof,49.4352378,7.7662774,Braunschweig Hauptbahnhof,52.2527622,10.5398097
78221,bl2,2026-04-25T13:30:00,31. Spieltag,Karlsruher SC,Hannover 96,BBBank Wildpark,33180,Karlsruhe,Hannover,Karlsruhe Hauptbahnhof,48.9940078,8.4016492,Hannover Hauptbahnhof,52.3769504,9.7416533
78222,bl2,2026-04-25T13:30:00,31. Spieltag,1. FC Nürnberg,1. FC Magdeburg,Max-Morlock-Stadion,50000,Nürnberg,Magdeburg,Nürnberg Hauptbahnhof,49.4462031,11.0818654,Magdeburg Hauptbahnhof,52.1305167,11.6267187
78223,bl2,2026-04-25T13:30:00,31. Spieltag,Hertha BSC,Holstein Kiel,Olympiastadion Berlin,74667,Berlin,Kiel,Berlin Hauptbahnhof,52.5249451,13.3696614,Kiel Hauptbahnhof,54.3134463,10.1310136
78224,bl2,2026-04-25T13:30:00,31. Spieltag,SV Darmstadt 98,SV 07 Elversberg,Merck-Stadion am Böllenfalltor,17810,Darmstadt,Spiesen-Elversberg,Darmstadt Hauptbahnhof,49.8728528,8.6294113,Spiesen-Elversberg (Zentrum),49.3145046,7.1369778
78225,bl2,2026-04-25T13:30:00,31. Spieltag,Preußen Münster,Arminia Bielefeld,LVM-Preußenstadion,12794,Münster,Bielefeld,Münster Hauptbahnhof,51.9564055,7.635792,Bielefeld Hauptbahnhof,52.0293323,8.5327135
78226,bl2,2026-05-02T13:30:00,32. Spieltag,Holstein Kiel,Eintracht Braunschweig,Holstein-Stadion,15034,Kiel,Braunschweig,Kiel Hauptbahnhof,54.3134463,10.1310136,Braunschweig Hauptbahnhof,52.2527622,10.5398097
78227,bl2,2026-05-02T13:30:00,32. Spieltag,SV 07 Elversberg,SC Paderborn 07,Ursapharm-Arena an der Kaiserlinde,9307,Spiesen-Elversberg,Paderborn,Spiesen-Elversberg (Zentrum),49.3145046,7.1369778,Paderborn Hauptbahnhof,51.7128598,8.7404385
78228,bl2,2026-05-02T13:30:00,32. Spieltag,1. FC Magdeburg,Hertha BSC,Avnet-Arena,30098,Magdeburg,Berlin,Magdeburg Hauptbahnhof,52.1305167,11.6267187,Berlin Hauptbahnhof,52.5249451,13.3696614
78229,bl2,2026-05-02T13:30:00,32. Spieltag,Karlsruher SC,SV Darmstadt 98,BBBank Wildpark,33180,Karlsruhe,Darmstadt,Karlsruhe Hauptbahnhof,48.9940078,8.4016492,Darmstadt Hauptbahnhof,49.8728528,8.6294113
78230,bl2,2026-05-02T13:30:00,32. Spieltag,Hannover 96,Preußen Münster,Heinz-von-Heiden-Arena,49000,Hannover,Münster,Hannover Hauptbahnhof,52.3769504,9.7416533,Münster Hauptbahnhof,51.9564055,7.635792
78231,bl2,2026-05-02T13:30:00,32. Spieltag,SpVgg Greuther Fürth,1. FC Nürnberg,Sportpark Ronhof | Thomas Sommer,16626,Fürth,Nürnberg,Fürth Hauptbahnhof,49.4703063,10.9912982,Nürnberg Hauptbahnhof,49.4462031,11.0818654
78232,bl2,2026-05-02T13:30:00,32. Spieltag,FC Schalke 04,Fortuna Düsseldorf,Veltins-Arena,62278,Gelsenkirchen,Düsseldorf,Gelsenkirchen Hauptbahnhof,51.5047677,7.1022983,Düsseldorf Hauptbahnhof,51.219734,6.7943015
78233,bl2,2026-05-02T13:30:00,32. Spieltag,Arminia Bielefeld,VfL Bochum,SchücoArena,27332,Bielefeld,Bochum,Bielefeld Hauptbahnhof,52.0293323,8.5327135,Bochum Hauptbahnhof,51.4785335,7.2232341
78234,bl2,2026-05-02T13:30:00,32. Spieltag,Dynamo Dresden,1. FC Kaiserslautern,Rudolf-Harbig-Stadion,32123,Dresden,Kaiserslautern,Dresden Hauptbahnhof,51.0403927,13.731467,Kaiserslautern Hauptbahnhof,49.4352378,7.7662774
78235,bl2,2026-05-09T13:30:00,33. Spieltag,Holstein Kiel,1. FC Magdeburg,Holstein-Stadion,15034,Kiel,Magdeburg,Kiel Hauptbahnhof,54.3134463,10.1310136,Magdeburg Hauptbahnhof,52.1305167,11.6267187
78236,bl2,2026-05-09T13:30:00,33. Spieltag,VfL Bochum,Hannover 96,Vonovia Ruhrstadion,26000,Bochum,Hannover,Bochum Hauptbahnhof,51.4785335,7.2232341,Hannover Hauptbahnhof,52.3769504,9.7416533
78237,bl2,2026-05-09T13:30:00,33. Spieltag,SC Paderborn 07,Karlsruher SC,Home Deluxe Arena,15000,Paderborn,Karlsruhe,Paderborn Hauptbahnhof,51.7128598,8.7404385,Karlsruhe Hauptbahnhof,48.9940078,8.4016492
78238,bl2,2026-05-09T13:30:00,33. Spieltag,Fortuna Düsseldorf,SV 07 Elversberg,MERKUR SPIEL-ARENA,54600,Düsseldorf,Spiesen-Elversberg,Düsseldorf Hauptbahnhof,51.219734,6.7943015,Spiesen-Elversberg (Zentrum),49.3145046,7.1369778
78239,bl2,2026-05-09T13:30:00,33. Spieltag,1. FC Kaiserslautern,Arminia Bielefeld,Fritz-Walter-Stadion,49350,Kaiserslautern,Bielefeld,Kaiserslautern Hauptbahnhof,49.4352378,7.7662774,Bielefeld Hauptbahnhof,52.0293323,8.5327135
78240,bl2,2026-05-09T13:30:00,33. Spieltag,1. FC Nürnberg,FC Schalke 04,Max-Morlock-Stadion,50000,Nürnberg,Gelsenkirchen,Nürnberg Hauptbahnhof,49.4462031,11.0818654,Gelsenkirchen Hauptbahnhof,51.5047677,7.1022983
78241,bl2,2026-05-09T13:30:00,33. Spieltag,Hertha BSC,SpVgg Greuther Fürth,Olympiastadion Berlin,74667,Berlin,Fürth,Berlin Hauptbahnhof,52.5249451,13.3696614,Fürth Hauptbahnhof,49.4703063,10.9912982
78242,bl2,2026-05-09T13:30:00,33. Spieltag,Preußen Münster,SV Darmstadt 98,LVM-Preußenstadion,12794,Münster,Darmstadt,Münster Hauptbahnhof,51.9564055,7.635792,Darmstadt Hauptbahnhof,49.8728528,8.6294113
78243,bl2,2026-05-09T13:30:00,33. Spieltag,Eintracht Braunschweig,Dynamo Dresden,EINTRACHT-Stadion,23325,Braunschweig,Dresden,Braunschweig Hauptbahnhof,52.2527622,10.5398097,Dresden Hauptbahnhof,51.0403927,13.731467
78244,bl2,2026-05-17T15:30:00,34. Spieltag,SV 07 Elversberg,Preußen Münster,Ursapharm-Arena an der Kaiserlinde,9307,Spiesen-Elversberg,Münster,Spiesen-Elversberg (Zentrum),49.3145046,7.1369778,Münster Hauptbahnhof,51.9564055,7.635792
78245,bl2,2026-05-17T15:30:00,34. Spieltag,1. FC Magdeburg,1. FC Kaiserslautern,Avnet-Arena,30098,Magdeburg,Kaiserslautern,Magdeburg Hauptbahnhof,52.1305167,11.6267187,Kaiserslautern Hauptbahnhof,49.4352378,7.7662774
78246,bl2,2026-05-17T15:30:00,34. Spieltag,Karlsruher SC,VfL Bochum,BBBank Wildpark,33180,Karlsruhe,Bochum,Karlsruhe Hauptbahnhof,48.9940078,8.4016492,Bochum Hauptbahnhof,51.4785335,7.2232341
78247,bl2,2026-05-17T15:30:00,34. Spieltag,Hannover 96,1. FC Nürnberg,Heinz-von-Heiden-Arena,49000,Hannover,Nürnberg,Hannover Hauptbahnhof,52.3769504,9.7416533,Nürnberg Hauptbahnhof,49.4462031,11.0818654
78248,bl2,2026-05-17T15:30:00,34. Spieltag,SV Darmstadt 98,SC Paderborn 07,Merck-Stadion am Böllenfalltor,17810,Darmstadt,Paderborn,Darmstadt Hauptbahnhof,49.8728528,8.6294113,Paderborn Hauptbahnhof,51.7128598,8.7404385
78249,bl2,2026-05-17T15:30:00,34. Spieltag,SpVgg Greuther Fürth,Fortuna Düsseldorf,Sportpark Ronhof | Thomas Sommer,16626,Fürth,Düsseldorf,Fürth Hauptbahnhof,49.4703063,10.9912982,Düsseldorf Hauptbahnhof,51.219734,6.7943015
78250,bl2,2026-05-17T15:30:00,34. Spieltag,FC Schalke 04,Eintracht Braunschweig,Veltins-Arena,62278,Gelsenkirchen,Braunschweig,Gelsenkirchen Hauptbahnhof,51.5047677,7.1022983,Braunschweig Hauptbahnhof,52.2527622,10.5398097
78251,bl2,2026-05-17T15:30:00,34. Spieltag,Arminia Bielefeld,Hertha BSC,SchücoArena,27332,Bielefeld,Berlin,Bielefeld Hauptbahnhof,52.0293323,8.5327135,Berlin Hauptbahnhof,52.5249451,13.3696614
78252,bl2,2026-05-17T15:30:00,34. Spieltag,Dynamo Dresden,Holstein Kiel,Rudolf-Harbig-Stadion,32123,Dresden,Kiel,Dresden Hauptbahnhof,51.0403927,13.731467,Kiel Hauptbahnhof,54.3134463,10.1310136
78253,bl3,2025-08-01T19:00:00,1. Spieltag,Rot-Weiss Essen,TSV 1860 München,Stadion an der Hafenstraße,19962,Essen,München-Giesing,Essen Hauptbahnhof,51.4514769,7.0144679,München-Giesing (Zentrum),48.1111299,11.5960835
78254,bl3,2025-08-02T14:00:00,1. Spieltag,FC Ingolstadt 04,Jahn Regensburg,Audi Sportpark,15200,Ingolstadt,Regensburg,Ingolstadt Hauptbahnhof,48.7444067,11.436767,Regensburg Hauptbahnhof,49.0122056,12.0997326
78257,bl3,2025-08-02T14:00:00,1. Spieltag,VfL Osnabrück,Alemannia Aachen,Bremer Brücke,16098,Osnabrück,Aachen,Osnabrück Hauptbahnhof,52.2729063,8.0615665,Aachen Hauptbahnhof,50.7677663,6.0913818
78260,bl3,2025-08-02T14:00:00,1. Spieltag,Energie Cottbus,1. FC Saarbrücken,LEAG Energie Stadion,20602,Cottbus,Saarbrücken,Cottbus Hauptbahnhof,51.7502779,14.3249445,Saarbrücken Hauptbahnhof,49.2411972,6.990794
